[72, 37, 39, 37, 37, 72, 79, 48, 48, 39, 37, 50, 48, 39, 72, 50, 39, 98, 37, 72, 27, 79, 37, 72, 48, 39, 72, 72, 50, 48, 50, 77, 39, 48, 72, 48, 37, 27, 72, 50, 50, 72, 50, 37, 79, 37, 50, 39, 72, 72, 72, 39, 37, 37, 39, 72, 79, 48, 72, 77, 48, 48, 39, 48, 37, 48, 48, 39, 72, 77, 39, 37, 72, 50, 50, 72, 79, 50, 50, 77, 39, 27, 48, 72, 72, 77, 39, 50, 27, 72, 50, 72, 37, 37, 79, 37, 77, 50, 77, 72]
[39, 37, 37, 79, 39, 37, 72, 50, 39, 27, 79, 48, 72, 72, 48, 50, 77, 39, 48, 48, 37, 50, 37, 79, 37, 72, 72, 39, 37, 39, 72, 48, 48, 48, 37, 39, 37, 50, 50, 72, 79, 50, 50, 39, 72, 27, 72, 72, 79, 37, 77, 37, 39, 37, 79, 48, 50, 48, 72, 50, 39, 98, 72, 37, 72, 72, 48, 50, 77, 39, 48, 72, 48, 27, 72, 50, 37, 72, 72, 37, 39, 72, 79, 72, 39, 48, 39, 37, 72, 50, 72, 50, 72, 77, 39, 50, 72, 50, 37, 37]
[39, 79, 39, 72, 50, 79, 48, 50, 39, 37, 50, 37, 79, 72, 48, 48, 72, 79, 50, 39, 72, 72, 77, 37, 39, 37, 48, 50, 72, 50, 98, 37, 48, 77, 39, 48, 48, 50, 37, 72, 72, 37, 39, 79, 48, 39, 72, 72, 39, 50, 37, 37, 37, 39, 37, 72, 39, 27, 79, 50, 39, 48, 50, 37, 37, 72, 37, 72, 48, 37, 79, 50, 72, 72, 79, 37, 77, 39, 50, 72, 50, 39, 98, 72, 37, 72, 50, 39, 72, 37, 39, 39, 72, 72, 50, 39, 50, 72, 50, 37]
[79, 39, 72, 50, 79, 50, 37, 79, 72, 48, 72, 79, 77, 48, 50, 39, 48, 48, 72, 72, 37, 39, 39, 72, 72, 39, 37, 37, 72, 39, 27, 79, 39, 48, 50, 37, 37, 72, 48, 79, 50, 72, 79, 98, 50, 39, 72, 39, 72, 79, 50, 48, 50, 48, 72, 79, 50, 39, 72, 77, 39, 48, 72, 37, 39, 48, 37, 72, 37, 39, 48, 72, 50, 37, 39, 27, 39, 48, 50, 72, 37, 72, 37, 79, 77, 39, 50, 50, 39, 98, 72, 72, 50, 39, 39, 39, 72, 72, 50, 37]
[39, 72, 50, 79, 50, 37, 79, 72, 48, 50, 48, 72, 39, 72, 39, 37, 39, 27, 79, 39, 50, 37, 48, 50, 72, 50, 72, 79, 50, 72, 48, 37, 39, 37, 72, 39, 72, 37, 27, 48, 50, 72, 37, 37, 79, 77, 50, 98, 72, 39, 50, 79, 39, 50, 50, 37, 72, 48, 48, 72, 37, 72, 50, 37, 72, 50, 39, 39, 72, 79, 48, 77, 39, 72, 37, 39, 48, 72, 50, 37, 48, 50, 37, 72, 37, 77, 39, 50, 50, 39, 98, 72, 72, 50, 39, 39, 39, 72, 50, 37]
[39, 79, 79, 48, 72, 72, 39, 27, 39, 37, 50, 50, 48, 37, 37, 39, 27, 48, 50, 37, 37, 50, 72, 39, 50, 37, 48, 48, 72, 72, 50, 39, 72, 79, 48, 77, 37, 72, 37, 37, 77, 50, 50, 39, 72, 72, 72, 50, 50, 72, 48, 48, 37, 39, 27, 79, 39, 50, 37, 48, 50, 50, 48, 37, 37, 37, 27, 48, 50, 72, 37, 79, 77, 50, 39, 50, 79, 37, 48, 37, 72, 72, 39, 72, 39, 72, 48, 72, 50, 37, 48, 50, 72, 77, 50, 50, 72, 50, 39, 72]
[39, 79, 48, 72, 72, 37, 50, 37, 37, 50, 37, 50, 48, 48, 72, 72, 48, 77, 37, 37, 77, 50, 72, 72, 48, 37, 39, 27, 39, 50, 37, 48, 50, 37, 50, 72, 79, 77, 50, 37, 72, 39, 48, 72, 37, 50, 77, 50, 79, 48, 72, 39, 37, 50, 37, 27, 50, 37, 37, 48, 48, 50, 79, 48, 72, 37, 77, 50, 50, 72, 72, 50, 48, 37, 79, 39, 50, 37, 48, 37, 37, 27, 50, 77, 39, 79, 72, 72, 72, 72, 48, 50, 48, 50, 72, 77, 50, 50, 39, 72]
[79, 48, 72, 72, 37, 50, 37, 37, 50, 37, 50, 48, 72, 48, 77, 37, 48, 37, 27, 39, 50, 37, 48, 50, 72, 79, 50, 37, 72, 48, 50, 77, 79, 48, 72, 39, 37, 50, 37, 48, 79, 77, 50, 50, 72, 72, 48, 37, 79, 50, 37, 77, 39, 72, 72, 72, 48, 77, 50, 39, 72, 79, 48, 72, 39, 37, 50, 37, 37, 37, 48, 50, 79, 48, 72, 37, 77, 50, 50, 50, 48, 37, 39, 50, 37, 48, 37, 77, 39, 79, 72, 72, 72, 48, 50, 48, 50, 77, 50, 39]
[79, 48, 72, 50, 50, 50, 72, 48, 77, 27, 50, 48, 50, 72, 50, 48, 50, 77, 79, 48, 39, 37, 79, 77, 50, 72, 37, 37, 72, 48, 50, 39, 72, 79, 48, 72, 50, 37, 50, 79, 48, 72, 77, 50, 50, 50, 39, 50, 37, 48, 37, 77, 79, 72, 72, 72, 50, 50, 77, 50, 39, 79, 48, 72, 39, 50, 37, 48, 72, 79, 50, 37, 72, 72, 72, 77, 50, 39, 72, 79, 72, 39, 37, 37, 37, 48, 48, 72, 37, 77, 48, 37, 37, 39, 72, 48, 50, 48, 50, 50]
[79, 72, 50, 50, 72, 77, 50, 48, 50, 72, 50, 48, 50, 77, 79, 48, 39, 37, 79, 50, 72, 37, 37, 72, 48, 39, 72, 79, 48, 72, 50, 37, 50, 79, 48, 50, 50, 50, 39, 50, 37, 48, 37, 79, 72, 72, 50, 50, 77, 50, 39, 79, 48, 72, 50, 37, 72, 79, 50, 37, 72, 72, 77, 50, 39, 72, 79, 39, 37, 37, 48, 48, 72, 37, 77, 48, 37, 37, 39, 72, 48, 50, 50, 50, 79, 48, 72, 50, 50, 50, 72, 48, 77, 27, 50, 72, 50, 48, 50, 77]
[79, 72, 50, 72, 77, 50, 72, 50, 48, 50, 48, 37, 72, 37, 37, 39, 72, 50, 37, 79, 48, 50, 50, 37, 72, 50, 50, 50, 39, 79, 48, 50, 37, 72, 50, 37, 72, 77, 72, 39, 37, 37, 48, 48, 72, 37, 37, 37, 72, 50, 50, 48, 72, 50, 50, 50, 77, 27, 50, 77, 79, 37, 39, 72, 79, 72, 37, 79, 50, 50, 39, 50, 37, 48, 37, 79, 72, 72, 50, 50, 77, 50, 79, 50, 37, 79, 50, 72, 72, 37, 72, 37, 48, 37, 37, 39, 48, 50, 50, 50]
[79, 50, 72, 77, 50, 72, 48, 37, 72, 37, 37, 39, 72, 50, 37, 79, 48, 50, 50, 37, 72, 50, 50, 50, 39, 79, 48, 37, 72, 50, 37, 72, 77, 72, 39, 37, 37, 48, 48, 72, 37, 37, 37, 72, 50, 48, 72, 50, 50, 77, 77, 79, 39, 72, 79, 72, 37, 79, 50, 50, 50, 37, 37, 79, 72, 50, 50, 50, 79, 50, 37, 79, 72, 37, 72, 37, 48, 37, 39, 48, 50, 50, 50, 79, 72, 50, 77, 72, 50, 48, 50, 48, 72, 50, 50, 50, 77, 27, 50, 77]
[50, 72, 77, 50, 72, 48, 37, 72, 39, 72, 48, 50, 72, 50, 50, 48, 37, 50, 37, 77, 72, 37, 48, 72, 37, 37, 37, 48, 50, 50, 77, 77, 79, 39, 72, 79, 72, 37, 79, 50, 37, 79, 50, 50, 50, 79, 72, 37, 72, 37, 48, 39, 50, 79, 77, 72, 48, 50, 48, 72, 50, 50, 77, 37, 37, 39, 50, 37, 72, 50, 50, 50, 79, 48, 72, 37, 72, 37, 48, 37, 37, 37, 50, 79, 50, 50, 50, 37, 72, 50, 50, 79, 50, 72, 72, 48, 37, 39, 48, 50]
[72, 77, 50, 48, 37, 39, 72, 48, 50, 72, 50, 50, 37, 50, 37, 77, 72, 37, 48, 72, 37, 37, 37, 48, 50, 77, 77, 72, 79, 37, 50, 37, 79, 50, 50, 79, 72, 37, 72, 37, 48, 39, 77, 72, 50, 48, 72, 50, 50, 77, 37, 39, 72, 50, 50, 50, 79, 72, 37, 72, 37, 48, 37, 37, 50, 79, 50, 50, 50, 37, 72, 50, 50, 79, 50, 72, 48, 39, 48, 50, 50, 72, 77, 50, 72, 48, 50, 50, 77, 77, 79, 77, 72, 48, 50, 48, 72, 50, 50, 77]
[77, 50, 37, 72, 50, 37, 72, 48, 48, 50, 77, 79, 37, 50, 50, 79, 72, 37, 72, 37, 48, 39, 77, 72, 50, 48, 72, 50, 50, 77, 37, 39, 72, 50, 50, 79, 72, 37, 72, 50, 79, 37, 50, 79, 72, 48, 39, 48, 72, 77, 50, 72, 48, 50, 50, 77, 48, 72, 50, 77, 39, 50, 72, 50, 50, 77, 72, 37, 48, 37, 37, 37, 72, 50, 37, 79, 50, 72, 37, 72, 37, 48, 39, 72, 50, 72, 37, 72, 37, 48, 37, 37, 79, 50, 50, 37, 79, 50, 39, 50]
[77, 50, 37, 50, 37, 72, 48, 48, 50, 77, 79, 37, 50, 50, 79, 72, 37, 72, 37, 48, 39, 77, 50, 48, 50, 50, 77, 37, 39, 72, 50, 79, 72, 79, 37, 79, 48, 39, 48, 77, 72, 48, 50, 77, 48, 72, 50, 77, 39, 50, 72, 50, 50, 77, 72, 48, 37, 37, 72, 50, 72, 37, 48, 39, 72, 50, 72, 37, 72, 37, 48, 37, 37, 79, 50, 37, 50, 39, 50, 77, 50, 48, 50, 77, 77, 72, 50, 48, 72, 50, 77, 72, 72, 48, 50, 77, 48, 72, 50, 77]
